,Total_length,Mavlink_Count,Status
5396,3357,32,0
5397,3568,35,0
5398,3648,35,0
5399,3201,30,0
5400,3402,32,0
5401,3478,33,0
5402,2792,25,0
5403,3817,37,0
5404,3440,32,0
5405,3636,34,0
5406,3292,30,0
5407,3581,35,0
5408,3458,33,0
5409,3390,32,0
5410,3230,30,0
5411,3403,32,0
5412,2859,26,0
5413,3902,38,0
5414,3145,29,0
5415,3779,35,0
5416,3356,32,0
5417,3247,31,0
5418,3533,34,0
5419,3754,36,0
5420,3230,30,0
5421,3476,33,0
5422,3287,31,0
5423,3325,31,0
5424,3374,31,0
5425,3701,35,0
5426,3292,31,0
5427,3658,36,0
5428,3381,32,0
5429,3179,30,0
5430,3497,33,0
5431,3403,32,0
5432,3328,31,0
5433,3323,31,0
5434,3337,31,0
5435,3781,35,0
5436,3356,32,0
5437,3986,40,0
5438,3315,30,0
5439,3238,30,0
5440,3308,31,0
5441,3477,33,0
5442,3285,31,0
5443,3211,30,0
5444,3337,31,0
5445,3852,36,0
5446,3294,31,0
5447,3673,36,0
5448,3229,30,0
5449,3239,30,0
5450,3381,32,0
5451,3402,32,0
5452,3518,33,0
5453,3325,31,0
5454,3357,32,0
5455,3625,34,0
5456,3358,32,0
5457,3690,36,0
5458,3389,32,0
5459,3375,32,0
5460,3228,30,0
5461,3613,34,0
5462,3286,31,0
5463,3402,32,0
5464,3144,29,0
5465,3766,36,0
5466,3291,31,0
5467,3446,33,0
5468,3392,33,0
5469,3592,34,0
5470,3230,30,0
5471,3402,32,0
5472,3285,31,0
5473,3477,33,0
5474,2942,27,0
5475,3980,37,0
5476,3357,32,0
5477,3987,40,0
5478,3229,30,0
5479,3317,31,0
5480,3231,30,0
5481,3475,33,0
5482,3286,31,0
5483,3403,32,0
5484,3143,29,0
5485,3587,33,0
5486,3560,34,0
5487,3723,37,0
5488,3317,31,0
5489,3447,33,0
5490,3229,30,0
5491,3403,32,0
5492,3286,31,0
5493,3475,33,0
5494,2774,25,0
5495,4150,39,0
5496,3356,32,0
5497,3986,40,0
5498,3230,30,0
5499,3316,31,0
5500,3230,30,0
5501,3478,33,0
5502,3284,31,0
5503,3403,32,0
5504,3144,29,0
5505,3853,36,0
5506,3293,31,0
5507,3810,38,0
5508,3229,30,0
5509,3392,32,0
5510,3229,30,0
5511,3402,32,0
5512,3286,31,0
5513,3477,33,0
5514,3142,29,0
5515,3781,35,0
5516,3357,32,0
5517,3986,40,0
5518,3230,29,0
5519,3374,32,0
5520,3229,30,0
5521,3477,32,0
5522,3287,30,0
5523,3401,32,0
5524,3143,29,0
5525,3549,33,0
5526,3292,31,0
5527,3674,36,0
5528,3230,30,0
5529,3390,32,0
5530,3231,30,0
5531,3402,32,0
5532,3285,31,0
5533,3709,35,0
5534,3144,29,0
5535,3778,35,0
5536,3358,32,0
5537,3851,38,0
5538,3365,32,0
5539,3317,30,0
5540,3230,30,0
5541,3476,33,0
5542,3285,31,0
5543,3404,32,0
5544,3142,29,0
5545,3854,36,0
5546,3023,28,0
5547,3943,39,0
5548,3366,32,0
5549,3448,33,0
5550,3229,30,0
5551,3404,32,0
5552,3285,31,0
5553,3475,33,0
5554,3145,29,0
5555,3780,35,0
5556,2854,26,0
5557,4329,44,0
5558,3390,32,0
5559,3316,31,0
5560,3230,30,0
5561,3477,33,0
5562,3285,31,0
5563,3402,32,0
5564,3145,29,0
5565,3852,36,0
5566,3293,31,0
5567,3465,34,0
5568,3574,34,0
5569,3391,32,0
5570,3229,30,0
5571,3402,32,0
5572,3287,30,0
5573,3476,33,0
5574,3142,29,0
5575,3781,35,0
5576,3293,31,0
5577,3507,34,0
5578,3704,36,0
5579,3375,32,0
5580,3229,30,0
5581,3477,33,0
5582,3286,31,0
5583,3402,32,0
5584,3143,29,0
5585,3855,36,0
5586,3291,31,0
5587,3523,34,0
5588,3517,34,0
5589,3390,32,0
5590,3230,30,0
5591,3402,32,0
5592,3284,31,0
5593,3478,33,0
5594,3143,29,0
5595,3778,35,0
5596,3294,31,0
5597,3748,37,0
5598,3531,34,0
5599,3317,31,0
5600,3231,30,0
5601,3476,33,0
5602,3286,31,0
5603,3403,32,0
5604,3143,29,0
5605,3548,34,0
5606,3445,32,0
5607,3672,36,0
5608,3462,32,0
5609,3447,33,0
5610,3229,30,0
5611,3403,32,0
5612,3285,31,0
5613,3475,33,0
5614,3145,29,0
5615,3628,34,0
5616,3443,32,0
5617,4052,41,0
5618,3114,29,0
5619,3431,32,0
5620,3230,30,0
5621,3478,33,0
5622,3284,31,0
5623,3403,32,0
5624,3145,29,0
5625,3853,36,0
5626,3292,31,0
5627,3811,38,0
5628,3229,30,0
5629,3124,29,0
5630,3496,33,0
5631,3402,32,0
5632,3287,31,0
5633,3476,33,0
5634,3142,29,0
5635,3781,35,0
5636,3292,31,0
5637,4050,41,0
5638,3230,30,0
5639,3374,32,0
5640,3228,30,0
5641,3477,33,0
5642,3287,31,0
5643,3401,32,0
5644,3144,29,0
5645,3767,36,0
5646,3380,31,0
5647,3809,38,0
5648,3231,30,0
5649,3390,32,0
5650,3230,30,0
5651,3402,32,0
5652,3285,31,0
5653,3478,33,0
5654,3143,29,0
5655,3627,34,0
5656,3445,32,0
5657,4050,41,0
5658,3229,29,0
5659,3317,31,0
5660,3230,30,0
5661,3475,33,0
5662,3286,31,0
5663,3403,32,0
5664,3143,29,0
5665,3766,36,0
5666,3381,31,0
5667,3810,38,0
5668,3229,30,0
5669,3447,32,0
5670,3230,29,0
5671,3403,32,0
5672,3285,31,0
5673,3476,33,0
5674,3145,29,0
5675,3474,33,0
5676,3596,33,0
5677,3916,39,0
5678,3229,30,0
5679,3316,31,0
5680,3230,30,0
5681,3477,33,0
5682,3284,31,0
5683,3403,32,0
5684,3145,29,0
5685,3017,28,0
5686,305,2,0
5687,0,0,0
5688,0,0,0
5689,1064,10,0
5690,3231,30,0
5691,3402,32,0
5692,3286,31,0
5693,82,1,0
5694,0,0,0
5695,2947,27,0
5696,668,7,0
5697,0,0,0
5698,0,0,0
5699,0,0,0
5700,2743,25,0
5701,764,6,0
5702,0,0,0
5703,1497,15,0
5704,2707,24,0
5705,1109,10,0
5706,2391,23,0
5707,3226,31,0
5708,3230,30,0
5709,3391,32,0
5710,3229,30,0
5711,3634,34,0
5712,3286,31,0
5713,3477,33,0
5714,3143,29,0
5715,3474,33,0
5716,3508,33,0
5717,3689,36,0
5718,3590,35,0
5719,3317,31,0
5720,3229,30,0
5721,3476,33,0
5722,3286,31,0
5723,3402,32,0
5724,3143,29,0
5725,3766,36,0
5726,3381,31,0
5727,3580,35,0
5728,3458,33,0
5729,3448,33,0
5730,3230,30,0
5731,3402,32,0
5732,3286,31,0
5733,3477,33,0
5734,3144,28,0
5735,3691,35,0
5736,3381,31,0
5737,3966,40,0
5738,3315,31,0
5739,3316,31,0
5740,3230,30,0
5741,3476,33,0
5742,3285,31,0
5743,3403,32,0
5744,3143,29,0
5745,3765,36,0
5746,3380,31,0
5747,3810,38,0
5748,3229,30,0
5749,3390,32,0
5750,3229,30,0
5751,3403,31,0
5752,3286,31,0
5753,3561,33,0
5754,3143,29,0
5755,3780,35,0
5756,3292,31,0
5757,3408,33,0
5758,3873,38,0
5759,3373,32,0
5760,3229,30,0
5761,3478,33,0
5762,3285,31,0
5763,3402,32,0
5764,3144,29,0
5765,3549,34,0
5766,3597,33,0
5767,3673,36,0
5768,3366,32,0
5769,3391,32,0
5770,3229,30,0
5771,3402,32,0
5772,3286,31,0
5773,3477,33,0
5774,3144,29,0
5775,3780,35,0
5776,3293,31,0
5777,3825,38,0
5778,3455,33,0
5779,3317,31,0
5780,3229,30,0
5781,3476,33,0
5782,3287,31,0
5783,3402,32,0
5784,3143,29,0
5785,3854,36,0
5786,3293,31,0
5787,3809,38,0
5788,3028,28,0
5789,3649,35,0
5790,3230,30,0
5791,3402,32,0
5792,3285,31,0
5793,3477,33,0
5794,3144,29,0
5795,3780,35,0
5796,3292,31,0
5797,4051,41,0
5798,3229,30,0
5799,3317,31,0
5800,3230,30,0
5801,3476,33,0
5802,3285,31,0
5803,3404,32,0
5804,3143,29,0
5805,3702,35,0
5806,3444,32,0
5807,3674,35,0
5808,3365,32,0
5809,2942,27,0
5810,3678,35,0
5811,3403,32,0
5812,3285,31,0
5813,3476,33,0
5814,2775,25,0
5815,4061,38,0
5816,3381,31,0
5817,4050,41,0
5818,3230,30,0
5819,3373,32,0
5820,3230,30,0
5821,3477,33,0
5822,3285,31,0
5823,3402,32,0
5824,3145,29,0
5825,3853,36,0
5826,3334,31,0
5827,3852,38,0
5828,3230,30,0
5829,3316,31,0
5830,3303,31,0
5831,3403,32,0
5832,3286,31,0
5833,3476,33,0
5834,3143,29,0
5835,3475,33,0
5836,3356,32,0
5837,3915,39,0
5838,3229,30,0
5839,3549,33,0
5840,3229,30,0
5841,3477,32,0
5842,3286,31,0
5843,3401,32,0
5844,3143,29,0
5845,3550,34,0
5846,3292,31,0
5847,3673,35,0
5848,3461,32,0
5849,3448,33,0
5850,3229,30,0
5851,2946,27,0
5852,3742,35,0
5853,3477,33,0
5854,3143,29,0
5855,3474,33,0
5856,3598,33,0
5857,3915,39,0
5858,3366,32,0
5859,3316,30,0
5860,3231,30,0
5861,3402,32,0
5862,3360,32,0
5863,3403,32,0
5864,3142,29,0
5865,3765,35,0
5866,3382,31,0
5867,3673,36,0
5868,3364,32,0
5869,3391,32,0
5870,3230,30,0
5871,3402,32,0
5872,3285,31,0
5873,3477,33,0
5874,3144,29,0
5875,3474,33,0
5876,3597,33,0
5877,3915,39,0
5878,3366,32,0
5879,3374,32,0
5880,3229,30,0
5881,3478,33,0
5882,3169,30,0
5883,3519,33,0
5884,3144,29,0
5885,3852,36,0
5886,3291,31,0
5887,3675,36,0
5888,3365,32,0
5889,3389,32,0
5890,3230,30,0
5891,3403,32,0
5892,3285,31,0
5893,3476,33,0
5894,3144,29,0
5895,3474,33,0
5896,3597,33,0
5897,4050,41,0
5898,3230,30,0
5899,3316,31,0
5900,3230,30,0
5901,3477,33,0
5902,3286,31,0
5903,3401,32,0
5904,3144,29,0
5905,3854,36,0
5906,3292,31,0
5907,3808,38,0
5908,3145,29,0
5909,3533,34,0
5910,3229,30,0
5911,3404,32,0
5912,3285,31,0
5913,3476,33,0
5914,3144,29,0
5915,3692,35,0
5916,3380,31,0
5917,4051,41,0
5918,3230,30,0
5919,3317,31,0
5920,3229,30,0
5921,3477,33,0
5922,3286,31,0
5923,3403,31,0
5924,3142,29,0
5925,3766,36,0
5926,3381,31,0
5927,3809,38,0
5928,3228,30,0
5929,3392,32,0
5930,3229,30,0
5931,3402,32,0
5932,3287,31,0
5933,3476,33,0
5934,3143,29,0
5935,3692,35,0
5936,3381,31,0
5937,4050,41,0
5938,3230,30,0
5939,3374,32,0
5940,3230,30,0
5941,3476,33,0
5942,3286,31,0
5943,3403,32,0
5944,3144,29,0
5945,3764,36,0
5946,3381,31,0
5947,3810,38,0
5948,3229,30,0
5949,3389,31,0
5950,3231,30,0
5951,3402,32,0
5952,3285,31,0
5953,3478,33,0
5954,3143,29,0
5955,3779,35,0
5956,3293,31,0
5957,4051,41,0
5958,3229,30,0
5959,3316,31,0
5960,3230,30,0
5961,3477,33,0
5962,3285,31,0
5963,3402,32,0
5964,3144,29,0
5965,3854,36,0
5966,3291,31,0
5967,3674,36,0
5968,3366,32,0
5969,3373,32,0
5970,3302,31,0
5971,3404,32,0
5972,3285,31,0
5973,3476,33,0
5974,3145,29,0
5975,3779,35,0
5976,3292,31,0
5977,4051,40,0
5978,3230,30,0
5979,3316,31,0
5980,3230,30,0
5981,3477,33,0
5982,3286,31,0
5983,3402,32,0
5984,3143,29,0
5985,3549,34,0
5986,3598,33,0
5987,3808,38,0
5988,3229,30,0
5989,3391,32,0
5990,3229,30,0
5991,3401,32,0
5992,3287,31,0
5993,3476,33,0
5994,3143,29,0
5995,3303,31,0
5996,3682,34,0
5997,3915,38,0
5998,3366,32,0
5999,3374,32,0
6000,3229,30,0
6001,3476,33,0
6002,3286,31,0
6003,3403,32,0
6004,3143,29,0
6005,3548,34,0
6006,3598,33,0
6007,3674,36,0
6008,3364,32,0
6009,3390,32,0
6010,3231,30,0
6011,3402,32,0
6012,3284,30,0
6013,3477,33,0
6014,3144,29,0
6015,3474,33,0
6016,3599,33,0
6017,3914,39,0
6018,3366,32,0
6019,3317,31,0
6020,3230,30,0
6021,3476,33,0
6022,3285,31,0
6023,3403,32,0
6024,3144,29,0
6025,3548,34,0
6026,3509,33,0
6027,3674,36,0
6028,3366,32,0
6029,3446,33,0
6030,3229,30,0
6031,3403,32,0
6032,3285,31,0
6033,3475,33,0
6034,3144,29,0
6035,3475,32,0
6036,3446,32,0
6037,3916,39,0
6038,3365,32,0
6039,3317,31,0
6040,3229,30,0
6041,3477,33,0
6042,3285,31,0
6043,3402,32,0
6044,3143,29,0
6045,3549,34,0
6046,3598,33,0
6047,3809,38,0
6048,3229,30,0
6049,3391,32,0
6050,3228,30,0
6051,3402,32,0
6052,3286,31,0
6053,3476,33,0
6054,3142,29,0
6055,3476,33,0
6056,3598,33,0
6057,4050,41,0
6058,3231,30,0
6059,3374,32,0
6060,3230,30,0
6061,3476,33,0
6062,3286,31,0
6063,3403,32,0
6064,3143,29,0
6065,3549,34,0
6066,3598,33,0
6067,3674,36,0
6068,3365,32,0
6069,3390,32,0
6070,3230,30,0
6071,3401,32,0
6072,3286,31,0
6073,3561,33,0
6074,3143,29,0
6075,3474,33,0
6076,3599,33,0
6077,4051,41,0
6078,3229,30,0
6079,3318,31,0
6080,3230,30,0
6081,3476,33,0
6082,3285,31,0
6083,3402,32,0
6084,3145,29,0
6085,3548,34,0
6086,3597,33,0
6087,3810,38,0
6088,3230,30,0
6089,3447,33,0
6090,3229,30,0
6091,3403,32,0
6092,3284,31,0
6093,3113,29,0
6094,3507,33,0
6095,3474,33,0
6096,3596,33,0
6097,3988,40,0
6098,3294,31,0
6099,3315,31,0
6100,3231,30,0
6101,3477,33,0
6102,3285,31,0
6103,3402,32,0
6104,3144,29,0
6105,3549,34,0
6106,3597,33,0
6107,3808,38,0
6108,3075,28,0
6109,3545,34,0
6110,3229,30,0
6111,3402,32,0
6112,3286,30,0
6113,3475,33,0
6114,3143,29,0
6115,3475,33,0
6116,3597,33,0
6117,3849,38,0
6118,3295,31,0
6119,3374,32,0
6120,3229,30,0
6121,3477,33,0
6122,3517,33,0
6123,3403,32,0
6124,3143,29,0
6125,3549,34,0
6126,3507,33,0
6127,3673,36,0
6128,3228,30,0
6129,3392,32,0
6130,3230,30,0
6131,1534,13,0
6132,3286,31,0
6133,3477,33,0
6134,3143,29,0
6135,2191,21,0
6136,3454,31,0
6137,3985,40,0
6138,3293,31,0
6139,3318,31,0
6140,3365,32,0
6141,3476,33,0
6142,3286,31,0
6143,3403,32,0
6144,3143,29,0
6145,3548,34,0
6146,3596,33,0
6147,3811,38,0
6148,3229,30,0
6149,3446,33,0
6150,3231,30,0
6151,3403,32,0
6152,3285,31,0
6153,3477,33,0
6154,3144,29,0
6155,3474,32,0
6156,3598,33,0
6157,3987,40,0
6158,3292,31,0
6159,3316,31,0
6160,3231,30,0
6161,3477,33,0
6162,3284,31,0
6163,3403,32,0
6164,3143,29,0
6165,3549,34,0
6166,3597,33,0
6167,3809,38,0
6168,3231,30,0
6169,3390,32,0
6170,3228,30,0
6171,3404,32,0
6172,3286,31,0
6173,3476,33,0
6174,3144,29,0
6175,3475,33,0
6176,3597,33,0
6177,3987,40,0
6178,3294,31,0
6179,3372,32,0
6180,3143,29,0
6181,3563,34,0
6182,3285,31,0
6183,3403,32,0
6184,3144,29,0
6185,3547,34,0
6186,3598,33,0
6187,3809,38,0
6188,3229,30,0
6189,3392,32,0
6190,3229,30,0
6191,3402,32,0
6192,3287,31,0
6193,3477,33,0
6194,3143,29,0
6195,3475,33,0
6196,3382,31,0
6197,3849,38,0
6198,3294,31,0
6199,3481,32,0
6200,3229,30,0
6201,3476,33,0
6202,3286,31,0
6203,3402,32,0
6204,3144,29,0
6205,3549,34,0
6206,3596,33,0
6207,3742,37,0
6208,3229,30,0
6209,3447,33,0
6210,3230,30,0
6211,3402,32,0
6212,3285,31,0
6213,3478,33,0
6214,3144,29,0
6215,3474,33,0
6216,3335,31,0
6217,3852,38,0
6218,3292,31,0
6219,3317,31,0
6220,3230,30,0
6221,3117,28,0
6222,3686,36,0
6223,3403,32,0
0,3407,33,1
1,3464,33,1
2,3230,30,1
3,3402,32,1
4,3489,31,1
5,3551,34,1
6,3640,36,1
7,3402,32,1
8,3230,30,1
9,3477,33,1
10,3285,31,1
11,3316,31,1
12,3230,30,1
13,3477,33,1
14,3488,31,1
15,3447,33,1
16,3630,36,1
17,3476,33,1
18,3229,30,1
19,3403,32,1
20,3285,31,1
21,3390,32,1
22,3231,30,1
23,3403,32,1
24,3488,31,1
25,3879,36,1
26,3502,34,1
27,3403,32,1
28,3229,30,1
29,3477,33,1
30,3343,32,1
31,3316,31,1
32,3229,30,1
33,3477,33,1
34,3381,31,1
35,3775,35,1
36,3491,34,1
37,3477,33,1
38,3229,30,1
39,3402,32,1
40,3286,31,1
41,3390,32,1
42,3229,29,1
43,3404,32,1
44,3489,31,1
45,3913,39,1
46,3277,31,1
47,3403,32,1
48,3229,30,1
49,3476,33,1
50,3286,31,1
51,3244,30,1
52,3301,31,1
53,3476,33,1
54,3489,30,1
55,3737,37,1
56,3340,32,1
57,3477,33,1
58,3230,30,1
59,3402,32,1
60,3343,32,1
61,2818,25,1
62,3802,37,1
63,3402,31,1
64,3489,31,1
65,41670,39,1
66,140600,30,1
67,3403,32,1
68,80857,31,1
69,51121,33,1
70,116301,31,1
71,111901,31,1
72,115137,30,1
73,66632,33,1
74,3229,30,1
75,138976,38,1
76,101953,32,1
77,129788,33,1
78,130649,30,1
79,99800,32,1
80,121841,31,1
81,5607,32,1
82,64170,30,1
83,3403,32,1
84,81897,30,1
85,3914,39,1
86,1157,11,1
87,42,0,1
88,71121,13,1
89,98570,31,1
90,106684,22,1
91,89824,22,1
92,163889,30,1
93,117455,31,1
94,174266,33,1
95,200435,16,1
96,151887,31,1
97,197381,32,1
98,120156,0,1
99,0,0,1
100,116994,0,1
101,142422,0,1
102,165540,3,1
103,193900,0,1
104,130663,2,1
105,25492,0,1
106,0,0,1
107,42,0,1
108,0,0,1
109,88536,0,1
110,111101,23,1
111,117891,14,1
112,174487,30,1
113,165062,33,1
114,130921,10,1
115,0,0,1
116,127630,13,1
117,174645,26,1
118,154012,0,1
119,77171,5,1
120,0,0,1
121,183502,0,1
122,124684,21,1
123,148489,27,1
124,83334,30,1
125,35545,26,1
126,14756,0,1
127,171953,1,1
128,169778,0,1
129,166532,0,1
130,137400,2,1
131,120238,1,1
132,202368,0,1
133,133534,16,1
134,123023,26,1
135,125757,37,1
136,153880,31,1
137,121900,33,1
138,196348,7,1
139,149394,0,1
140,190923,12,1
141,231572,0,1
142,168741,14,1
143,106192,19,1
144,210073,31,1
145,66100,39,1
146,157134,30,1
147,177230,32,1
148,92872,30,1
149,107864,33,1
150,206878,26,1
151,193980,8,1
152,212736,0,1
153,223816,0,1
154,158476,0,1
155,126445,9,1
156,196105,9,1
157,152791,33,1
158,186245,30,1
159,83788,31,1
160,124066,33,1
161,131469,31,1
162,63490,31,1
163,99668,32,1
164,223557,11,1
165,104266,14,1
166,117448,0,1
167,149580,0,1
168,141824,0,1
169,150688,0,1
170,116262,0,1
171,112046,0,1
172,158444,0,1
173,179256,0,1
174,167845,1,1
175,28993,24,1
176,182768,31,1
177,171765,33,1
178,149246,30,1
179,256362,32,1
180,114014,32,1
181,259513,31,1
182,73930,30,1
183,211659,17,1
184,141891,1,1
185,240610,0,1
186,187384,4,1
187,100324,12,1
188,122264,0,1
189,229772,0,1
190,264554,0,1
191,220286,0,1
192,212150,0,1
193,150688,0,1
194,263998,14,1
195,177397,12,1
196,185528,17,1
197,225870,33,1
198,159048,8,1
199,115940,0,1
200,108968,15,1
201,81388,32,1
202,17986,30,1
203,26589,32,1
204,69846,30,1
205,70587,39,1
206,56428,0,1
207,91902,9,1
208,104962,7,1
209,15512,0,1
210,113072,0,1
211,127140,1,1
212,101098,13,1
213,136075,29,1
214,90762,30,1
215,33362,33,1
216,3563,35,1
217,50012,33,1
218,177185,30,1
219,115123,32,1
220,127978,31,1
221,17092,32,1
222,3231,30,1
223,3403,32,1
224,49765,30,1
225,153493,39,1
226,181598,30,1
227,158521,32,1
228,140621,30,1
229,75645,34,1
230,56664,31,1
231,94172,31,1
232,3230,30,1
233,37824,33,1
234,60846,30,1
235,22573,37,1
236,79723,31,1
237,124250,33,1
238,94085,30,1
239,118634,32,1
240,136710,34,1
241,134658,34,1
242,127693,33,1
243,133040,32,1
244,164998,30,1
245,3913,39,1
246,3208,30,1
247,750,6,1
248,0,0,1
249,0,0,1
250,177047,17,1
251,95063,28,1
252,168690,24,1
253,142711,25,1
254,120577,24,1
255,182789,28,1
256,161776,10,1
257,204472,5,1
258,115072,8,1
259,191021,26,1
260,204863,31,1
261,35524,32,1
262,126002,28,1
263,277283,3,1
264,166580,0,1
265,52700,0,1
266,155992,0,1
267,101443,1,1
268,144114,49,1
269,109187,27,1
270,183076,25,1
271,152538,15,1
272,219056,7,1
273,109038,3,1
274,82588,5,1
275,80947,1,1
276,0,0,1
277,112666,5,1
278,168640,0,1
279,151776,0,1
280,121668,14,1
281,95914,0,1
282,125426,0,1
283,217906,62,1
284,142356,30,1
285,189321,13,1
286,149668,0,1
287,127534,0,1
288,94090,3,1
289,149668,0,1
290,167586,0,1
291,121676,25,1
292,88605,30,1
293,71985,33,1
294,218173,28,1
295,194533,2,1
296,94923,1,1
297,103292,0,1
298,69382,8,1
299,103292,0,1
300,64170,7,1
301,61274,7,1
302,83240,11,1
303,86110,7,1
304,126608,14,1
305,191423,40,1
306,132845,30,1
307,228357,32,1
308,109061,30,1
309,164872,33,1
310,116064,31,1
311,4369,31,1
312,187917,30,1
313,90108,12,1
314,72144,17,1
315,117544,30,1
316,86147,7,1
317,84559,25,1
318,101634,17,1
319,127420,0,1
320,117448,0,1
321,164124,15,1
322,101252,30,1
323,128986,32,1
324,176435,30,1
325,157003,40,1
326,181953,30,1
327,172927,32,1
328,154515,16,1
329,154018,31,1
330,193904,0,1
331,113602,7,1
332,240312,0,1
333,185504,0,1
334,46376,0,1
335,112778,0,1
336,138333,1,1
337,125968,26,1
338,3297,31,1
339,97583,32,1
340,144002,31,1
341,107542,32,1
342,38687,30,1
343,143011,32,1
344,127325,30,1
345,144631,39,1
346,168300,30,1
347,175141,32,1
348,89654,30,1
349,224096,34,1
350,228841,31,1
351,154038,31,1
352,123386,30,1
353,145046,5,1
354,205530,0,1
355,235725,6,1
356,216439,11,1
357,104414,30,1
358,107939,21,1
359,167386,32,1
360,114143,32,1
361,202000,11,1
362,113202,24,1
363,149744,32,1
364,200379,30,1
365,178960,36,1
366,145362,33,1
367,192101,21,1
368,0,0,1
369,0,0,1
370,0,0,1
371,0,0,1
372,0,0,1
373,0,0,1
374,0,0,1
375,0,0,1
376,0,0,1
377,0,0,1
378,0,0,1
379,0,0,1
380,0,0,1
381,0,0,1
382,0,0,1
383,0,0,1
384,0,0,1
385,0,0,1
386,0,0,1
387,0,0,1
388,0,0,1
389,0,0,1
390,0,0,1
391,0,0,1
392,0,0,1
393,0,0,1
394,0,0,1
395,0,0,1
396,0,0,1
397,0,0,1
398,0,0,1
399,0,0,1
400,0,0,1
401,0,0,1
402,0,0,1
403,0,0,1
404,0,0,1
405,0,0,1
406,0,0,1
407,0,0,1
408,0,0,1
409,0,0,1
410,0,0,1
411,0,0,1
412,0,0,1
413,0,0,1
414,0,0,1
415,0,0,1
416,0,0,1
417,0,0,1
418,0,0,1
419,0,0,1
420,0,0,1
421,0,0,1
422,0,0,1
423,0,0,1
424,0,0,1
425,0,0,1
426,0,0,1
427,0,0,1
428,0,0,1
429,0,0,1
430,0,0,1
431,0,0,1
432,0,0,1
433,0,0,1
434,0,0,1
435,0,0,1
436,0,0,1
437,0,0,1
438,0,0,1
439,65324,20,1
440,123485,32,1
441,9047,24,1
442,160630,5,1
443,104586,32,1
444,117615,31,1
445,117533,32,1
446,104937,38,1
447,127008,11,1
448,121210,0,1
449,92066,3,1
450,121141,3,1
451,191355,8,1
452,92752,0,1
453,139128,0,1
454,161805,20,1
455,0,0,1
456,58285,10,1
457,0,0,1
458,0,0,1
459,59926,23,1
460,113128,15,1
461,73439,6,1
462,31620,0,1
463,0,0,1
464,77517,7,1
465,120502,24,1
466,25345,28,1
467,92307,22,1
468,0,0,1
469,95386,22,1
470,569,4,1
471,92324,25,1
472,57589,31,1
473,60269,23,1
474,59832,0,1
475,4432,0,1
476,83100,0,1
477,0,0,1
478,0,0,1
479,0,0,1
480,0,0,1
481,58194,1,1
482,0,0,1
483,117102,0,1
484,9486,0,1
485,138,2,1
486,0,0,1
487,0,0,1
488,0,0,1
489,0,0,1
490,0,0,1
491,0,0,1
492,187261,1,1
493,142932,0,1
494,152904,0,1
495,142932,0,1
496,154271,1,1
497,180124,0,1
498,169694,0,1
499,137020,0,1
500,112778,0,1
501,210800,0,1
502,196044,0,1
503,38998,0,1
504,53754,0,1
505,0,0,1
506,77550,33,1
507,65452,32,1
508,160566,30,1
509,145299,33,1
510,134174,32,1
511,5424,31,1
512,51713,30,1
513,93847,33,1
514,201064,7,1
515,156990,0,1
516,85575,1,1
517,107108,19,1
518,84990,27,1
519,49939,32,1
520,116303,31,1
521,116406,32,1
522,156134,30,1
523,92044,32,1
524,95193,29,1
525,61530,39,1
526,40881,30,1
527,149658,32,1
528,163890,30,1
529,129643,31,1
530,164090,33,1
531,154265,32,1
532,77533,31,1
533,3476,33,1
534,3230,30,1
535,2473,21,1
536,0,0,1
537,0,0,1
538,0,0,1
539,0,0,1
540,0,0,1
541,0,0,1
542,57616,0,1
543,87,0,1
544,0,0,1
545,0,0,1
546,0,0,1
547,0,0,1
548,0,0,1
549,0,0,1
550,0,0,1
551,0,0,1
552,0,0,1
553,75344,0,1
554,62828,15,1
555,55133,8,1
556,32548,23,1
557,67784,0,1
558,23619,25,1
559,44399,32,1
560,111869,31,1
561,94035,29,1
562,154688,0,1
563,149740,23,1
564,179401,30,1
565,188115,39,1
566,95691,7,1
567,182601,1,1
568,200707,5,1
569,231187,4,1
570,136558,7,1
571,105260,0,1
572,149790,13,1
573,126009,17,1
574,216428,3,1
575,182660,0,1
576,48547,1,1
577,0,0,1
578,0,0,1
579,0,0,1
580,56058,0,1
581,134912,0,1
582,166574,0,1
583,209746,0,1
584,178126,0,1
585,194990,0,1
586,113037,1,1
587,141236,0,1
588,93806,0,1
589,170748,0,1
590,0,0,1
591,121220,52,1
592,63321,23,1
593,89590,0,1
594,133858,0,1
595,147560,0,1
596,168558,48,1
597,168640,0,1
598,194990,0,1
599,188573,105,1
600,91698,0,1
601,70618,0,1
602,126480,0,1
603,200436,27,1
604,95143,3,1
605,0,0,1
606,0,0,1
607,0,0,1
608,118328,0,1
609,172245,3,1
610,141236,0,1
611,174964,0,1
612,0,0,1
613,162749,14,1
614,176135,11,1
615,91481,17,1
616,99360,3,1
617,37944,0,1
618,213167,1,1
619,59979,8,1
620,188229,5,1
621,104198,17,1
622,150204,0,1
623,84431,14,1
624,99626,30,1
625,81142,21,1
626,100244,25,1
627,73269,33,1
628,88547,30,1
629,118885,33,1
630,129822,32,1
631,121365,31,1
632,102718,13,1
633,169258,15,1
